"","x"
"1",66.3625786428
"2",64.34033588565
"3",62.68952547165
"4",56.9804727899
"5",58.5762561901
"6",63.9413900356
"7",62.0704715664
"8",55.6598244587
"9",54.8069057448
"10",51.8904740134
"11",51.90423076685
"12",51.9455010272
"13",51.98677128755
"14",52.1380955755
"15",56.05877030875
"16",69.40282115525
"17",64.75303848915
"18",48.98779903545
"19",51.5052849168
"20",60.0069585489
"21",62.455660663
"22",70.77849650025
"23",69.1964698535
"24",63.79006574765
"25",65.24828161335
"26",70.1869561019
"27",66.81655150665
"28",55.0270138
"29",56.5127431726
"30",61.6027419491
"31",61.3826338939
"32",60.6397692076
"33",61.905390525
"34",66.1974976014
"35",66.45887591695
"36",67.2980378774
"37",70.00811830705
"38",79.0463053237
"39",78.39973791155
"40",76.2399276199
"41",72.53936094185
"42",59.93817478165
"43",56.91168902265
"44",46.8279887438
"45",47.58461018355
"46",50.2121500925
"47",52.3031766169
"48",59.41541815055
"49",58.53498592975
"50",55.5497704311
"51",54.4492301551
"52",50.80369049085
"53",51.38147413575
"54",53.3211763722
"55",52.89471701525
"56",51.4777714099
"57",50.7624202305
"58",48.29996136295
"59",47.80471823875
"60",46.09888081095
"61",47.06185355245
"62",50.3222041201
"63",51.9179875203
"64",57.4482024072
"65",55.302148869
"66",48.0110695405
"67",46.7179347162
"68",42.35704387255
"69",43.3888003813
"70",46.89677251105
"71",47.55709667665
"72",49.73066372175
"73",50.63860944945
"74",53.74763572915
"75",53.44498715325
"76",52.4132306445
"77",53.55504118085
"78",57.48947266755
"79",59.1265263281
"80",64.75303848915
"81",63.5837144459
"82",59.71806672645
"83",58.4386886556
"84",54.13282482575
"85",58.4111751487
"86",73.11714458675
"87",72.62190146255
"88",70.91606403475
"89",69.59541570355
"90",65.207011353
"91",64.0239305563
"92",59.99320179545
"93",63.6662549666
"94",75.9097655371
"95",75.387008906
"96",73.6536579713
"97",71.74146924175
"98",65.2620383668
"99",66.2250111083
"100",69.4165779087
"101",68.21974035855
"102",64.14774133735
"103",64.2440386115
"104",64.53293043395
"105",65.52341668235
"106",68.8663077707
"107",68.10968633095
"108",65.49590317545
"109",66.21125435485
"110",68.57741594825
"111",67.2430108636
"112",62.71703897855
"113",64.4366331598
"114",70.22822636225
"115",70.159442595
"116",69.92557778635
"117",68.7562537431
"118",64.80806550295
"119",65.93611928585
"120",69.73298323805
"121",69.95309129325
"122",70.709712733
"123",69.9393345398
"124",67.3255513843
"125",66.51390293075
"126",63.76255224075
"127",65.24828161335
"128",70.2694966226
"129",71.810253009
"130",77.0653328269
"131",74.43779291795
"132",65.68849772375
"133",66.4451191635
"134",69.01763205865
"135",69.37530764835
"136",70.5996587054
"137",69.62292921045
"138",66.37633539625
"139",68.19222685165
"140",74.30022538345
"141",71.6176584607
"142",62.63449845785
"143",61.80909325085
"144",59.00271554705
"145",57.5582564348
"146",52.5232846721
"147",53.88520326365
"148",58.4386886556
"149",58.9614452867
"150",60.6672827145
"151",58.053499559
"152",49.1391233234
"153",52.0555550548
"154",61.7953364974
"155",60.73606648175
"156",57.2556078589
"157",57.10428357095
"158",56.5952836933
"159",56.52649992605
"160",56.2926351174
"161",57.07677006405
"162",59.74558023335
"163",60.7773367421
"164",64.25779536495
"165",65.16574109265
"166",68.233497112
"167",66.23876786175
"168",59.60801269885
"169",60.15828283685
"170",62.0704715664
"171",62.96466054065
"172",65.96363279275
"173",68.77001049655
"174",78.12460284255
"175",78.8261972685
"176",81.17860210845
"177",80.84844002565
"178",79.7616565031
"179",80.5595482032
"180",83.18708811215
"181",83.24211512595
"182",83.4209529208
"183",83.26962863285
"184",82.7606287552
"185",83.4759799346
"186",85.8696550349
"187",88.1532761076
"188",95.84330128615
"189",90.42314042685
"190",72.29173937975
"191",72.37427990045
"192",72.635658216
"193",71.7001989814
"194",68.54990244135
"195",67.44936216535
"196",63.79006574765
"197",64.6842547219
"198",67.69698372745
"199",67.3530648912
"200",66.2525246152
"201",66.3900921497
"202",66.84406501355
"203",65.9498760393
"204",62.9784172941
"205",63.56995769245
"206",65.46838966855
"207",66.1149570807
"208",68.21974035855
"209",69.29276712765
"210",72.8557662712
"211",74.41027941105
"212",79.47276468065
"213",79.1563593513
"214",78.0833325822
"215",78.5235486926
"216",79.99552131175
"217",81.3574399033
"218",85.842141528
"219",85.38816866415
"220",83.916196045
"221",83.8336555243
"222",83.57227720875
"223",84.81038501925
"224",88.93741105425
"225",89.969167563
"226",93.4358694324
"227",93.42211267895
"228",93.4083559255
"229",93.1882478703
"230",92.4728966909
"231",92.6379777323
"232",93.1882478703
"233",89.2538163836
