-0.0128716990989372,-0.0818323073453237,-0.0192053667759369,-0.0272656766351677,-0.019506360997826,-0.0136031325791874,-0.0115491867396219,-0.0113259435037829,-0.00788957038008815,-0.00666431255874711,-0.0155199771196213,-0.0375258959644488,-0.0184339980027125,-0.0238256255994915,-0.0210297645831545,-0.013742424511745,-0.021220022022262,-0.0214980522945911,-0.0145665261160455,-0.0086263981717308,-0.0159251311570537,-0.0264563229926117,-0.0181297409996981,-0.0144292136196723,-0.036160256967466,-0.0292133588930583,-0.0295508709055464,-0.0270252542665965,-0.0186488057677589,-0.0089952024971728,-0.0159529614579043,-0.0298974336009535,-0.020727135872783,-0.0305548402935294,-0.0266732477329004,-0.0164619927114696,-0.0304145411177385,-0.0165813442093238,-0.0108826801644809,-0.00879327700271063
-0.0159800681577484,-0.0834069073305332,-0.0197671472934981,-0.0272656764735657,-0.0200636186551676,-0.0138833727764826,-0.0124301520189096,-0.0111355640147654,-0.0078895704182095,-0.00791918351130595,-0.0169921824342186,-0.0630472900494193,-0.0188237303613387,-0.0238717149269473,-0.0200799012141536,-0.0144864994021541,-0.0183474491736954,-0.0214980523867955,-0.0132271973092772,-0.012978208056357,-0.0147446289711367,-0.0265817090997949,-0.0206178686422986,-0.0154656002428784,-0.0362432443208534,-0.0270075433216074,-0.0294304026164122,-0.0276006862638356,-0.00931189161524621,-0.00982529989260034,-0.015633937013408,-0.0301562267745149,-0.0207899911346607,-0.0305436523029693,-0.0266732478363251,-0.0167625678987491,-0.0306271894702521,-0.0157776040815308,-0.0108826802033612,-0.0089297239738124
-0.0174689618898839,-0.0782559233829418,-0.0198009137725214,-0.0272656764735657,-0.0208406713091887,-0.0138983652048648,-0.0131603090901545,-0.0129952558303793,-0.00788957041820951,-0.00817868588802708,-0.0158953827639139,-0.0357405469661294,-0.0188710891499618,-0.0239158436066456,-0.0198641401619612,-0.0146839531598089,-0.020592227173539,-0.0214980523867955,-0.0128109196138047,-0.00947992363730077,-0.0146728813033972,-0.0267076893955893,-0.0197138030714033,-0.0186887562969448,-0.0363253930072706,-0.0299264006783311,-0.0293173288525652,-0.027628072822528,-0.0206697645876834,-0.0106722978821997,-0.0155723875179931,-0.0304172600000572,-0.0208487610874245,-0.0305326425647482,-0.0266732478363251,-0.0168029516910553,-0.0308413244942098,-0.0161037881515625,-0.0108826802033612,-0.00893415054770615
-0.0182433723764324,-0.0753798851096016,-0.0198029724968273,-0.0272656764735657,-0.0209168859056477,-0.01389917543139,-0.0137739133639161,-0.0129347468903309,-0.00788957041820951,-0.00868329276854048,-0.0166309518145602,-0.0441993385745296,-0.018876903321075,-0.0239580985795088,-0.0198162033000891,-0.0147376365621557,-0.0194018012659898,-0.0214980523867955,-0.0126322073496344,-0.010981597393355,-0.0146686878975846,-0.0268342666960688,-0.0201970881559468,-0.0194503982778534,-0.036406713786677,-0.0300933499425554,-0.0292112200889601,-0.0276293899312428,-0.0128907929553108,-0.0109776430652897,-0.0155606282009753,-0.0306805526675392,-0.0209037221162563,-0.0305218083002046,-0.0266732478363251,-0.0168274330460319,-0.0310569565839191,-0.0159728838533008,-0.0108826802033612,-0.00893429525779683
-0.0186595426186436,-0.0720406559562061,-0.0198030981228728,-0.0272656764735657,-0.0210262587848707,-0.013899219241521,-0.0142947122919363,-0.0135562984141502,-0.00788957041820951,-0.00897734581679708,-0.0160748733539879,-0.0306759644092462,-0.0188776180018768,-0.0239985626268397,-0.0198056075752761,-0.0147523234433581,-0.0204791527730624,-0.0214980523867955,-0.0125796929943582,-0.00974266715078654,-0.0146684434030745,-0.0269614438306526,-0.0200258262851176,-0.0213487395457952,-0.0364872172264558,-0.0315719973454408,-0.0291116689934438,-0.0276294533066244,-0.0225100062118362,-0.0111835458143907,-0.0155583857981419,-0.0309461243347545,-0.0209551305011159,-0.0305111467720943,-0.0266732478363251,-0.0168307532495344,-0.0312740962063563,-0.0160253533782856,-0.0108826802033612,-0.0089342999897169
-0.0188866899105781,-0.0690684739379743,-0.0198031057891352,-0.0272656764735657,-0.0210371787146505,-0.0138992216104675,-0.0147400317176928,-0.0135350486282849,-0.00788957041820951,-0.00927079427037724,-0.0164424219782805,-0.0328166279933087,-0.0188777058641225,-0.0240373145958913,-0.0198032682401435,-0.0147563483119153,-0.0200377032324157,-0.0214980523867955,-0.012557597828129,-0.0102450643777811,-0.01466842914997,-0.0270892236421676,-0.0201226917210282,-0.0219356050327289,-0.0365669137062449,-0.0322955955433393,-0.0290182895845058,-0.0276294563561331,-0.01567270750634,-0.0112808755749538,-0.0155579583464234,-0.0312139947287846,-0.0210032240633807,-0.0305006552840306,-0.0266732478363251,-0.0168327695843034,-0.0314927539016751,-0.0160041880187379,-0.0108826802033612,-0.00893430014444867
-0.019011657068857,-0.066199529237022,-0.0198031062569662,-0.0272656764735657,-0.0210529092001909,-0.0138992217385639,-0.0151229924697048,-0.0137564154704877,-0.00788957041820951,-0.00949506373946784,-0.0161610026526711,-0.0260837817849841,-0.0188777166660332,-0.0240744296108803,-0.0198027518906871,-0.0147574518157058,-0.0206013357712189,-0.0214980523867955,-0.0125511568866842,-0.00982701177919117,-0.0146684283190748,-0.027217608986913,-0.0200907787626029,-0.0231519933444078,-0.0366458134226083,-0.0333367391074946,-0.0289307163874413,-0.0276294565028701,-0.024210774279307,-0.0113382529091609,-0.0155578768703028,-0.0314841837474639,-0.0210482236535378,-0.0304903311799316,-0.0266732478363251,-0.0168330432505576,-0.0317129402837174,-0.0160126542056243,-0.0108826802033612,-0.00893430014950834
-0.0190807002106589,-0.0635049152746373,-0.0198031062855155,-0.0272656764735657,-0.021054483609404,-0.0138992217454904,-0.0154538144327016,-0.0137487359488653,-0.00788957041820951,-0.00969179641656739,-0.0163445411407668,-0.0260899741291247,-0.0188777179940386,-0.0241099792705862,-0.0198026379259208,-0.0147577544030343,-0.0204911164898128,-0.0214980523867955,-0.0125484539264515,-0.00999259372090503,-0.0146684282706372,-0.0273466027347234,-0.0201104777061809,-0.0236074479411628,-0.0367239263935548,-0.0341490817233695,-0.0288486035932429,-0.0276294565099309,-0.0180303904045887,-0.0113680583025189,-0.0155578613404311,-0.0317567114608579,-0.021090334498383,-0.0304801718434716,-0.0266732478363251,-0.0168332094701972,-0.0319346660405293,-0.0160092362803495,-0.0108826802033612,-0.00893430014967379
-0.0191189334793849,-0.0609537393329722,-0.0198031062872577,-0.0272656764735657,-0.021056752822571,-0.013899221745865,-0.0157406332076403,-0.0138291148677528,-0.00788957041820951,-0.00985385811039158,-0.0162022257641189,-0.0227590364748982,-0.0188777181573059,-0.0241440318335684,-0.0198026127727872,-0.0147578373771555,-0.0208258983842273,-0.0214980523867955,-0.0125476667740297,-0.00985442005053361,-0.0146684282678135,-0.0274762077690334,-0.0201046565708695,-0.0244209528263361,-0.0368012624629099,-0.0350206257163982,-0.028771624224122,-0.0276294565102706,-0.0257996667178126,-0.011384811170197,-0.0155578583803453,-0.032031598112754,-0.0211297474236378,-0.03047017469754,-0.0266732478363251,-0.0168332320317028,-0.0321579419348793,-0.0160106030028984,-0.0108826802033612,-0.0089343001496792
-0.0191401321438669,-0.0585466795281886,-0.019803106287364,-0.0272656764735657,-0.0210569800201002,-0.0138992217458852,-0.0159900375640341,-0.01382631246285,-0.00788957041820951,-0.00999228550744382,-0.0162937942691457,-0.0222564861343047,-0.0188777181773783,-0.024176652391941,-0.0198026072212608,-0.0147578601301574,-0.0208607775666057,-0.0214980523867955,-0.0125473365487727,-0.00990868881694479,-0.0146684282676489,-0.0276064269869416,-0.0201087167199204,-0.0247739047006688,-0.0368778313045474,-0.0358069442471107,-0.0286994693091397,-0.027629456510287,-0.0201135823687498,-0.0113938096304606,-0.0155578578161356,-0.0323088641221653,-0.0211666399657579,-0.0304603372037045,-0.0266732478363251,-0.0168332457352925,-0.0323827788047809,-0.0160100511637688,-0.0108826802033612,-0.00893430014967937
