30.63633523808,48.6526759861764,48.2272746171197
26.1174566900229,48.8054403639768,49.1000518782049
25.9697868046994,57.5795592777543,46.5111713979055
25.3600917673925,89.6728228557453,39.122390847984
24.6201684613509,91.3251084948816,38.8350969897324
21.2002418665949,97.6314339730831,38.3234268368088
20.4078566077071,91.200613567828,37.8401778700443
17.0169919959792,67.5203925189525,36.9931962587843
17.0560159847394,65.747499214576,35.7169860450952
17.1562593487533,59.0944189730938,32.9227915213019
17.1339817413225,59.4333209011354,32.9998112714667
17.5677508722331,60.730508427527,33.9796139888604
18.9863018843451,58.9089255406654,33.6864612735079
25.5620340802396,51.9655024963974,33.2178825069917
26.5248293752048,54.5545907485239,34.0274543133854
30.835069243816,64.1593335062043,36.7735248011384
32.8164869557027,62.7770886284084,38.8239794222793
42.0404858254773,57.4976294403218,44.9331936607684
41.9433134945488,56.7433237357062,49.2395992482924
42.1407203646978,54.0573081125607,61.8373759416149
42.196232001565,53.1655912505751,61.9957923710825
43.374445180479,49.8363836832152,62.1874073291788
44.1911249052545,49.2718021533459,61.3370940629894
50.0917110975631,47.1844962164336,58.5041089951608
48.8799120788998,45.3975260485061,56.9096814591818
46.389271903942,38.8331141143234,51.5251007309554
43.7984430902542,39.6940928026272,49.6714558128972
34.3479938462669,42.8781453592873,43.9498345085167
35.5713597371497,43.2088205098913,42.6142005109693
40.249127974966,44.4812960496872,38.3747055905346
41.3839858003873,44.0606884188836,38.0919184771455
45.5218708352359,42.7137200940362,37.2402181207335
46.7115407723922,44.0395924165258,37.4295483948064
52.067146277613,49.0258851029368,38.0170635366349
51.2365943675753,49.5945262362947,39.0308263796744
48.3121800085377,52.0304668491316,42.1659977117643
48.3252221276324,52.3320968377014,43.7752909325868
48.515105444482,53.2965207072429,48.8851013382226
49.1707584077926,51.334793443622,51.4782625111986
52.1797781418149,43.5302981460859,59.6605624891642
53.3416349705564,42.8219678920899,59.8129454203724
58.6899193111019,40.2125221701562,60.0209659901719
57.4668936422008,40.5299335467906,59.2691769978626
51.5135976967389,42.0225227884443,56.789567607719
51.3592482922296,40.8094410191725,54.6819968665387
50.7061436209522,36.3978791606614,48.0326387561409
50.7469001641163,36.0737222731083,46.1896826920809
51.0370590226443,34.8859002276623,40.419802141316
49.4087493069247,34.7866896886325,39.7867392350205
41.4867537436657,34.3688421296614,37.7370626316414
40.6305790485668,32.9340857684528,37.9527708826558
36.4214506540565,27.552514541893,38.4444572789391
35.9775238844023,26.8766027080294,38.7971374323605
33.8334487060462,24.4223896702407,39.7260863641015
33.3981047855618,25.1406754495679,38.3214330177631
31.2173580922197,27.6617966162869,34.0292326537983
30.9083827994626,27.7040732105169,34.5089885277637
29.4593902409972,27.9233227331499,35.8825893777686
29.1930267921836,27.6416934419658,37.0282883443457
27.9772796377964,26.4969272138157,40.4569141847016
29.0261691708705,26.939316416269,40.8346810304214
34.3697383475467,28.5950245759457,41.9138334812581
34.5828469115227,28.1752518804851,43.5264026560654
35.3280561399378,26.5114441098757,48.3664820923846
39.3376589093448,25.4617167583102,50.9024655898385
58.3571051258186,21.7899290114573,58.546871547065
58.9127571562252,23.1265333511847,61.3317560728401
61.4214229163919,28.3119095446798,69.8027829204418
65.3713007751563,29.0804090049387,72.9590753116045
83.680526770041,31.8389845326743,82.5844152357566
79.8534941234667,31.9490717238498,83.9303909623714
62.0195072617176,32.2148606677091,88.3353997778388
62.9869120465298,33.508747509055,84.1989652768025
66.1011443149192,37.9250057335121,71.6422980504739
64.4486206759952,37.7920519885094,70.3593773581846
56.8694617026024,37.154913995796,66.1280342224984
56.9293373760107,36.4876830074087,63.4987493953029
57.1395094721107,33.9920529970287,55.2677611976804
56.7546095872246,33.6268816679369,55.5625007844977
55.0074756547153,32.5776886247548,56.3745322086127
55.8533886559773,31.8319679706952,54.6165965219485
59.8850352651705,29.1428251175634,49.5246302906254
61.2917083266978,29.7961193928904,49.053233370428
67.7573642908726,32.2979054807336,47.7294463107186
70.2173590682906,36.8659807269286,50.744939354001
81.9744538698618,53.7598437766745,60.0877011722608
82.5730760029436,51.8324575128695,62.146391101212
85.8184443307543,44.9231248287855,68.509614428999
83.4470934906815,44.6286754945666,71.3455644903992
72.3550265827508,43.6955980661552,79.9607375746508
71.5616136929149,42.6492601798653,77.0097422904011
67.8559378862875,38.9259938757341,67.8065398641848
66.7905000409735,38.0017803556765,66.0645738104622
61.9316438356956,34.7551377604448,60.7545813173564
61.7969639949101,34.0839979044622,59.232406234681
61.0213436998959,31.2895782171828,54.4700062646747
59.5118205470938,31.3814953766276,53.372361339831
52.3870308757148,31.3339617245934,49.8624572122291
51.1278379414459,30.5320701891592,50.5701109079161
45.2180356247977,27.7379050422943,53.2718685440758
45.0848424825137,27.6196596915844,54.9482854319683
44.2005563358964,26.7748146240765,59.7941864652558
44.046679117897,26.1910686438209,57.8129426160736
43.2171139073336,23.9925652129046,51.6976969158243
41.4840062749019,23.2325910105435,53.5245124427168
33.6881567479398,20.370573417715,58.7007084758905
34.3099324297004,19.6554739680924,57.3950003452823
37.1502759391599,17.1377953421369,53.1314349393841
38.55477062667,16.5239960911051,52.0818837570537
45.0131717557841,14.2678608639581,48.781897674106
46.565394882299,15.4060602135788,49.2651120668543
49.111271662395,19.4879851047891,50.712356503175
52.0725622829972,20.1426630082544,52.7281797754588
61.2777908620021,22.7837181343142,58.4821703926701
66.3835347020511,26.1803467738393,61.6934364992078
86.1266381951327,37.999386404779,71.6639585243374
87.5768846214929,36.9406021026472,74.1054306479757
93.8631182348413,32.5052060780582,81.9720747775608
91.9014208494522,36.0402465735429,81.8577574663314
82.5756431561605,48.5260263752432,81.3185001971032
79.2666700695752,51.279747207786,75.3389546490923
63.2707531136855,60.8361531803531,57.094413713831
59.2536617993866,55.7551484457848,52.7321863522985
40.3940410033388,41.3880909542295,39.2790848119278
40.3054955545839,36.583792283516,37.1250381020341
39.8995274941661,33.9076298529603,30.376463154159
39.8231338595209,34.3647030391071,29.3358642969438
39.5341638865943,36.0373415535908,25.9397372121959
38.6149641156052,36.320240624601,26.7773937050718
34.2891306312672,37.503552137236,29.0993192259148
35.742897380586,37.8078127965,30.373852302723
42.2744991681151,38.8034916129964,34.2506942649528
46.3168177742717,42.5704133042163,37.662190338266
65.1064006140991,55.9387031008026,48.4573928268342
65.2354843145926,56.9074310329201,51.6727242364834
66.0199926373148,60.4502214272852,61.5503934698583
65.554259501319,57.7534392102516,61.2391775756956
63.3674843074524,47.9527541062891,60.0341339865959
62.0298410237238,46.1512479420553,60.8726379776986
55.5706625662342,39.6898551592544,63.2186927649342
55.3187473398688,38.0174218364473,62.1404669412972
54.0766813498855,31.9828290704596,58.6831097543825
53.1398093975772,34.8601605408265,57.5426573243135
48.7636291354455,45.0929056460996,53.9113411712932
47.1781155397075,42.7229396113039,52.7425033590638
44.3235670969017,34.1350282101253,48.8971717444472
44.8567657124216,34.3325859580644,48.1643089397351
47.5004799019115,35.0579403290732,45.8009556141079
45.3181033771135,35.7197862043778,46.3022076373376
35.2254431591181,37.9958522846779,47.979437831853
37.6147492427426,38.8943468348221,47.0281334886483
48.5708288682546,42.2144290411269,43.9415048010639
47.4384761810941,40.2463530233401,43.1098807405172
42.0380822154797,32.9641571549228,40.403631020013
