"","x"
"1",-0.0129185589915561
"2",0.056862861894543
"3",-0.00953723919118676
"4",-0.0176291173495038
"5",-0.0291056633868862
"6",0.0094063009824561
"7",0.0485393595031507
"8",0.0307378754536289
"9",0.0229772331369524
"10",-0.0224368386358256
"11",0.0360781834342019
"12",-0.0184070408713914
"13",-0.0274432072966029
"14",0.0167707474058316
"15",0.0112031046365741
"16",-0.00318810046864559
"17",0.00106382988756515
"18",-0.0187824142382329
"19",-0.029130941457665
"20",0.00667039716184892
"21",0.0262453555183786
"22",-0.00107991371186245
"23",-0.0174391340553752
"24",0.0249741535597936
"25",0.0378793313290799
"26",-0.00154998739375589
"27",0.00567158003930679
"28",-0.0260431385360205
"29",-0.00105596630720317
"30",0
"31",0.0209103279990082
"32",0.0360719829964244
"33",-0.0201619732903442
"34",0.0291039106660049
"35",-0.0039643263019089
"36",-0.00248570846357321
"37",-0.0100050859609624
"38",-0.013158084577511
"39",-0.00715749476889993
"40",-0.016554956461917
"41",0.0196287293738218
"42",0.0167389147970534
"43",0.0149778136970351
"44",-0.0195152553109885
"45",-0.018358496225126
"46",-0.0187018437770208
"47",0.00523013744522505
"48",-0.00208877360539095
"49",-0.0147448695581422
"50",-0.00212427058108045
"51",-0.0139188542594946
"52",-0.0339945014364034
"53",0.017689792411459
"54",-0.0115735653940225
"55",-0.0384228054022735
"56",-0.0304117004180231
"57",0.0281048943201077
"58",0.0368417976611788
"59",-0.032808372429276
"60",-0.00692443620760397
"61",0.00864807926576905
"62",-0.0291226172462791
"63",0.015249562378032
"64",-0.0199889077419284
"65",-0.0307531018318077
"66",-0.00491099820662644
"67",0.0457084976320239
"68",-0.00826450984989346
"69",-0.0554513045362146
"70",-0.00565505748334516
"71",0.0599201222600527
"72",0.024041028856912
"73",0.0195072163888241
"74",0.00792307483732735
"75",0.000563539039990957
"76",-0.00564973254211854
"77",0.0312351103602104
"78",-0.0099338565242908
"79",0.0132233331746896
"80",0.0333723111235029
"81",-0.010644060045947
"82",-0.00967749488206504
"83",0.00431267514794609
"84",0.00643433855264597
"85",-0.0292862578779189
"86",0.0065825799946948
"87",0.0259053881956435
"88",-0.0117900615449731
"89",0.0016159443322481
"90",-0.0146383746992731
"91",-0.042963371742383
"92",0.0119015289773881
"93",0.00953189162536017
"94",0.0340131525909246
"95",0.0128619136424071
"96",0.0015961695328226
"97",0.0179140723137161
"98",0.00935557759358474
"99",0.00824322029922975
"100",-0.00205444345501427
"101",-0.0239345452402606
"102",0.0187798946515958
"103",-0.00622085987510257
"104",0.00103950113310525
"105",0.0337110573423116
"106",-0.00503525736564558
"107",-0.0142351158218723
"108",-0.00667867881930473
"109",0.0112763880679347
"110",0.0106464883944879
"111",-0.00860982781268405
"112",-0.0859946000845433
"113",-0.0173333945483609
"114",0.072858299526211
"115",-0.0100132588949728
"116",0.00948873750870138
"117",0.0161335791928483
"118",0.0264916154469761
"119",0.00551518068811063
"120",-0.00702461493696482
"121",0.00952149513555156
"122",-0.0201518154373082
"123",-0.00971626155741045
"124",0.025870070669864
"125",-0.0243296339082537
"126",-0.0429835559658382
"127",-0.00483222416793883
"128",-0.00377460680028641
"129",-0.0152425378948342
"130",-0.0540976965319846
"131",0.0160830577532876
"132",0.0347179324962044
"133",-0.0132965947910382
"134",0.0574372372071537
"135",-0.00846118215513414
"136",0.0189379673505474
"137",0.011399087161311
"138",0.00616334770766791
"139",-0.0025634466741975
"140",-0.00154122814993407
"141",-0.0260431385360205
"142",-0.0299968929122052
"143",0.00379919045847643
"144",0.0139862419747399
"145",0.0132663128974766
"146",-0.00316790127655686
"147",-0.0284277657428245
"148",-0.0136950921607815
"149",0.00659705526174026
"150",0.0152259602687685
