"","x"
"1",-0.0100035730112475
"2",-0.00633284630844599
"3",-0.0151733589125174
"4",-0.00960161001022053
"5",-0.0192383870885
"6",0.00832521948483445
"7",0.0221856217787035
"8",0.0163220654877998
"9",0.00701429109202678
"10",-0.0126613649223448
"11",0.00705387359339982
"12",-0.00823437190072074
"13",-0.0311925480787374
"14",0.00897737437717394
"15",-0.0229670490916694
"16",-0.00868815195763784
"17",0.0197488521593456
"18",-0.00982567472670803
"19",0.00762330016709978
"20",0.00220237455960826
"21",-0.0212458584269388
"22",0.00894860557601396
"23",-0.0187341559987324
"24",0.0244096801785765
"25",-0.0131271234882648
"26",0.0109101007794603
"27",-0.00345850147103954
"28",0.0283014741741638
"29",0.00742963273779029
"30",0.0170458672729885
"31",-0.00612198756860582
"32",0.0177907314029833
"33",-0.00488429858091299
"34",0.0196243167198324
"35",-0.00941777949680356
"36",-0.00648300487807862
"37",0.0193242728264029
"38",-0.00892556560550428
"39",0.00687287928776215
"40",-0.0154150067226486
"41",-0.00208889480622254
"42",0.0117797874449828
"43",-0.00737500461897156
"44",0.00966858360607059
"45",-0.00206398422085119
"46",0.015942036558144
"47",0.0185791578100889
"48",0.0103696461459886
"49",0.00438020849256127
"50",-0.0114286958236227
"51",0.0138296573611609
"52",-0.00875854077216154
"53",0.0135432388954979
"54",0.014859754423616
"55",-0.000855432045321347
"56",-0.00945836801852362
"57",-0.00108049713375369
"58",0.00946854502441141
"59",-0.00171489859819607
"60",-0.011436093997014
"61",-0.00108565855848575
"62",-0.0210765211265929
"63",0.010813301876424
"64",-0.0030776019015688
"65",-0.00618376528802278
"66",0.0110157536044855
"67",0.00785687149521985
"68",0.00260529891176331
"69",0.00108354111803921
"70",0.00345946290965937
"71",-0.026242485589647
"72",-0.0319703049636866
"73",0.014761253606943
"74",-0.0239546072556309
"75",0.0055261480719766
"76",0.0231512836599523
"77",0.0053703418395874
"78",0.0106549287700708
"79",0.00835536962878525
"80",-0.000438020155930197
"81",0.00502568522019242
"82",-0.00152688436251935
"83",0.0102074944268251
"84",0.0030204985208151
"85",0.00879362234915959
"86",0.00213310661087585
"87",-0.00384287407163031
"88",-0.00729930248161148
"89",0.0117812222667566
"90",-0.00812491106364632
"91",0.000643845928455011
"92",0.0149065792584069
"93",0.0202749938614111
"94",0.00208982167741345
"95",0.0166038456253674
"96",0.0145109964086276
"97",-0.0031908836112744
"98",0.000401929265861245
"99",-0.00705719230999913
"100",0.00826201173284913
"101",-0.00301477466808997
"102",0.000181143012903728
"103",-0.0178483707390709
"104",0.0067381571939773
"105",0.00547946576462532
"106",-0.0289518219497675
"107",0.0155041865359653
"108",-0.00989494777145472
"109",-0.0202999541745146
"110",0.033062581092667
"111",-0.0206452812679938
"112",-0.00548577590130384
"113",-0.0233445535646992
"114",-0.00495530476436912
"115",0.00280384093964203
"116",0.0053700053865251
"117",0.0176244077804748
"118",0.0125498405125324
"119",0.138740210133809
"120",0.00631258296064718
"121",-0.0304851571016753
"122",-0.00390008851679857
"123",-0.00541096571629085
"124",0.00968169915949701
"125",-0.0156865961676993
"126",-0.0041493835468116
"127",-0.0181181651136417
"128",0.0122419279412656
"129",0.0182730901492048
"130",-0.00881228164497561
"131",0.0127247225928255
"132",-0.00279303784588514
"133",-0.00598468216016412
"134",0.0050519332817931
"135",-0.0116389524877101
"136",-0.00834286219415681
"137",-0.00305110839289657
"138",-0.0257292459658189
"139",-0.0278182054765308
"140",0.0470327704211559
"141",-0.0278743317166605
"142",0.00512619419072413
"143",0.0169644314090878
"144",-0.00581735206591327
"145",-0.0121308472533075
"146",-0.0184767350264048
"147",0.00619692138024508
"148",-0.0130379943381298
"149",0.0142329755597967
"150",-0.00179300775199875
