"","x"
"1",-0.0138531089746765
"2",0.0108946519755619
"3",0.00118443330259677
"4",-0.000169118890982922
"5",0.00413520147048718
"6",-0.00362793057695843
"7",0.0124319114776688
"8",0.000834445976321874
"9",0.00241596318621973
"10",-0.0207666464813929
"11",-0.0044274231538779
"12",-0.0263707841619487
"13",-0.00588728030566443
"14",0.0130457569678715
"15",-0.000687431773364722
"16",0.00538237793562146
"17",0.0116118730518409
"18",-0.0119669113520793
"19",0.0119669113520793
"20",-0.00488998529419149
"21",-0.0185753105821131
"22",0.0104585230787047
"23",-0.0190815417539003
"24",0.00581550674161146
"25",-0.00158269618899087
"26",0.00692772534363595
"27",-0.0234306284880708
"28",0.0205426030264775
"29",-0.000525992823558141
"30",0.00829590401610147
"31",0.00736476057683344
"32",0.0151641372255389
"33",-0.00596965784421766
"34",0.00783849970652106
"35",-0.00775296748220367
"36",0.00817721762644918
"37",0.00651082501227851
"38",-0.00549335841610787
"39",0.0063442394662605
"40",-0.00888984966569417
"41",0.00305395554631183
"42",-0.00228959184184951
"43",-0.010411427038953
"44",0.00649852650379223
"45",-0.00959157820075074
"46",-0.00560902363674742
"47",0.0163931062377598
"48",0.00187106705377627
"49",-0.00170082531008919
"50",0.0020406435106235
"51",0.00330718978561695
"52",-0.00636971876368975
"53",-0.0125173102113783
"54",0.0110678492422585
"55",-0.00299937417498164
"56",-0.00600004375151286
"57",0.00292297319526735
"58",-0.00507768206597881
"59",-0.0435579743391301
"60",-0.00932597641580379
"61",0.000272863706272553
"62",-0.00510577330916462
"63",0.00918981946316499
"64",-0.003356773394672
"65",-0.00382409643840287
"66",0.0234413907048552
"67",-0.0019623590277309
"68",-0.00582047759171811
"69",0.000179597701632339
"70",-0.0205014437380022
"71",-0.0289174535549401
"72",-0.00529702335786997
"73",0.00633422113130244
"74",0.00554486642220819
"75",0.000936768218386952
"76",-0.013859647677644
"77",0.00436717079484605
"78",-0.0016177023645092
"79",-0.00684023187653615
"80",-0.0342303260079433
"81",0.0129375518158961
"82",0.011415748564283
"83",0.0130179409782336
"84",-0.00466734190137874
"85",0.012618164666037
"86",-0.0047250135157757
"87",-0.00654786588528289
"88",0.00237130547141895
"89",0.0040818320473841
"90",-0.000284238952124483
"91",0.00293324712370158
"92",-0.0127414484018349
"93",-0.00268302192379721
"94",0.0227670619135472
"95",0.00262270663638464
"96",-0.00412449028638839
"97",-0.0156201405625254
"98",0.00238242834372926
"99",0.00332589274128203
"100",0.00737243414865674
"101",0.0068509488549644
"102",9.3523497846526e-05
"103",-0.0115695218923735
"104",0.0113824661492163
"105",-0.00496976971123697
"106",0.0201933070101301
"107",0.00542056543378511
"108",-0.0021096086704917
"109",-0.0217198068547297
"110",0.0220870151577639
"111",-0.0112609644845278
"112",0.0150170955095934
"113",0.00565333866397388
"114",0.00732896032679076
"115",0.015770075946282
"116",0.0220561640824064
"117",-0.00374418130822907
"118",0.00452607613977563
"119",-0.00898509992139473
"120",-0.000701262300827565
"121",-0.0114649813910424
"122",0.0178458430391473
"123",-0.00287945751066676
"124",0.019992793640907
"125",0.018323442626671
"126",0.00970800159313878
"127",-0.00191738627371763
"128",-0.000667779657535839
"129",-0.00813251180992491
"130",0.00453553608011603
"131",0.0119951459057193
"132",-0.0140084005073788
"133",0.0140084005073788
"134",0.00931312619994262
"135",-0.011136431860046
"136",0.00298186255897548
"137",-0.00323075292405495
"138",-0.024951939276022
"139",-0.0181128605204632
"140",0.0132520655492643
"141",-0.0103975157972425
"142",0.000777101450840867
"143",0.00850849531638875
"144",0.00826697510867458
"145",-0.00544682197689905
"146",-0.00857050155225547
"147",0.00266471984729844
"148",0.00496661407989585
"149",0.0211299274399073
"150",-0.006208073629554
