"","x"
"1",0.00645580034287097
"2",0.00769234562315591
"3",0.0252220179559584
"4",-0.00624611649695295
"5",-0.00376648279547664
"6",0.0272969802056706
"7",0.0121656001636885
"8",-0.00363416511421955
"9",0.0024242436115065
"10",-0.0109556786609755
"11",0.0133740595252569
"12",0.0226875402667948
"13",0.0117372239457256
"14",-0.014101291240606
"15",0.0117648415795863
"16",0.0173917427118688
"17",0.00344234419097322
"18",-0.0184976372418224
"19",0.0139052066676122
"20",-0.0256424306133378
"21",0.00117994113984876
"22",-0.00828897581895482
"23",-0.00835825761420139
"24",0.00119832249210861
"25",0.00119688823384623
"26",-0.00479617226349305
"27",-0.0157483569681394
"28",-0.00489597061220648
"29",-0.00245700369305224
"30",0.00735297430525872
"31",0.00729930248161148
"32",-0.0171153322192676
"33",-0.0174133753251979
"34",0.00874459038875131
"35",-0.0315882233082183
"36",-0.00257069550310085
"37",-0.0155645165411116
"38",-0.00261780254207888
"39",0.00783293822118702
"40",0.00906155067757464
"41",0.00770222036209267
"42",0.018999938244904
"43",0.00250626697605938
"44",0.00748133165228859
"45",-0.00998759862834797
"46",-0.0151709610078066
"47",0.00254453063499449
"48",0.0151326973488715
"49",0.00250000130208461
"50",-0.0252857972286731
"51",0.0165062962920688
"52",-0.0248648191998324
"53",0.00963811361338873
"54",-0.00256082086167364
"55",-0.00966294651097899
"56",0.00773699048365373
"57",-0.00515133672438983
"58",0.00707524146755967
"59",-0.00643090356439524
"60",0.00771418500459919
"61",-0.0141867129161937
"62",0.0173816038127126
"63",0.0214654923246744
"64",0.00994415646908875
"65",-0.00931874246160902
"66",0
"67",0.00186991105057954
"68",-0.00311913045101164
"69",0.00374099374882952
"70",0.0117622081712665
"71",0.0219120361897271
"72",0.0107785577912076
"73",0.0177100427662378
"74",0.00699711962392691
"75",0.00348028516510857
"76",0.012658408525545
"77",-0.0155587335280694
"78",-0.0229075831746015
"79",0.00710483235425219
"80",-0.0136612822166557
"81",0.00238948739738154
"82",-0.00119594158344327
"83",-0.0138338646485576
"84",0.00121065507344387
"85",-0.0103385687129123
"86",-0.00921002648040448
"87",0.0189444193907686
"88",-0.0294861656544634
"89",0.00124610608024689
"90",-0.00938487182624526
"91",0.00501568952760101
"92",-0.00690207040098167
"93",-0.000630929472736685
"94",-0.00315456400674519
"95",-0.0204370029325669
"96",-0.0071210511928208
"97",-0.0263346634784356
"98",0.00863612601570241
"99",-0.00132362693050814
"100",-0.00731249908519427
"101",-0.0134320498255964
"102",0.00740887038801263
"103",0.00602317943758379
"104",-0.0107311674805595
"105",-0.00405406398933605
"106",0.0167856330701999
"107",-0.00534260853454871
"108",-0.0127980397619623
"109",0.0208002243322696
"110",0.00198899010261044
"111",0.0118578589494782
"112",0.00196375697455364
"113",0.00845980103511801
"114",0.00517131616188671
"115",0.00193339934410686
"116",-0.0162193714346568
"117",-0.00590254565261406
"118",0.0124214803618896
"119",-0.00979335795561997
"120",0.0143304230409362
"121",-0.00844332412141169
"122",0.0065019802554831
"123",-0.00911465592866323
"124",-0.00393185715643485
"125",-0.00724774559702279
"126",0.00264200946283877
"127",-0.0112781354785412
"128",-0.017497100480337
"129",0.00271186901044151
"130",-0.00271186901044151
"131",-0.0122952502948079
"132",0.0183877259074015
"133",0.0325275447325226
"134",0.0168397936277027
"135",-0.00386101263277183
"136",-0.0274527331210366
"137",0
"138",-0.0671485805578333
"139",0.0409626849950482
"140",-0.00545486258994021
"141",-0.023530497410194
"142",0.0048888703109915
"143",0.0165864386701275
"144",0.0102274499029114
"145",0.0101260563531955
"146",-0.0135228711397821
"147",-0.027607028731834
"148",0.00349396289442572
"149",0.0172824307210835
"150",0.0163158113625674
