"","x"
"1",-0.00296941720712596
"2",0.00128783018442835
"3",-0.0275007294667571
"4",0.0135437687827391
"5",0.0144518387066883
"6",0.0117063950591483
"7",-0.0166662306409195
"8",0.0109777100050783
"9",-0.0107788435432514
"10",-0.0141178815457845
"11",-0.0105424189796319
"12",0.00345880304130874
"13",0.0688642284340064
"14",-0.00608540434578853
"15",-0.0130557676678471
"16",0.00173778765493893
"17",-0.0337452322982461
"18",0.0137728211288115
"19",0.00657155030333012
"20",0.0329821732671727
"21",-0.021995722768013
"22",0.0336565658256118
"23",-0.00779017501995671
"24",0.00113005003079536
"25",-0.00150701733334646
"26",-0.0191279562669298
"27",-0.00144223860391968
"28",-0.00763030697751788
"29",0.0372087264128789
"30",0.00939061338022817
"31",0.00792703938963957
"32",-0.0447815000985781
"33",-0.00539136763697012
"34",0.000386063126114777
"35",0.00346787747601596
"36",0.0231927513808117
"37",0.00478043746763213
"38",-0.0172605086853226
"39",0.00616495526811356
"40",-0.0305293941422544
"41",-0.00146334351267896
"42",0.00506379502535559
"43",0.00725868176168287
"44",-0.00135096035214488
"45",-0.01635550477208
"46",0.00694481198836439
"47",-0.0105831463032811
"48",0.0045213365797947
"49",0.000588235311079544
"50",-0.0147112294227849
"51",0.00832017477977409
"52",-0.0092157417832599
"53",-0.0146412563292273
"54",-0.0304623318289221
"55",0.0108758646213407
"56",0.00626446207831455
"57",0.018963200707756
"58",0.0116843592258862
"59",-0.0100784168953902
"60",-0.0165844634364722
"61",0.00264765938783551
"62",-0.0120729929686152
"63",0.0158287706159865
"64",-0.0105928878059216
"65",0.0175594463463997
"66",-0.00919802310371587
"67",-0.0142150984941445
"68",-0.0246076434946105
"69",0.018512268457497
"70",-0.0169300730955246
"71",0.0272394427543858
"72",0.0561379503241763
"73",0.0233839116736254
"74",0.0116773151000009
"75",-0.00271879415587239
"76",0.012408611889434
"77",0.00379436853366588
"78",0.0033198112378674
"79",-0.0236620261691467
"80",-0.00103749125080732
"81",0.0390501133129408
"82",0.00714385639806991
"83",-0.00108186090609674
"84",0.00727994946604227
"85",0.00143176758239605
"86",-0.0159541894084843
"87",0.0172053066404931
"88",-0.0103237148329027
"89",-0.0168346484504083
"90",0.0106796688455404
"91",-0.00985409433642026
"92",-0.0065314615155474
"93",-0.0105772001142199
"94",-0.0249328242576503
"95",0.000955840256295026
"96",-0.00392476452683255
"97",-0.00837953374135836
"98",-0.0179569575722081
"99",0.0148570810223081
"100",-0.0321399903502062
"101",0.00609301190806377
"102",-0.00870136009635392
"103",0.0199897263262727
"104",-0.00552923999521848
"105",-0.00915065068260379
"106",-0.0145943911927535
"107",-0.0336114113750812
"108",0.00720893264585731
"109",0.00870652266004202
"110",0.0138357318526499
"111",-0.0357458414883944
"112",-0.0246688786948073
"113",-0.000540745159988809
"114",-0.0466127441721662
"115",0.0266175409999558
"116",0.0045146803545264
"117",-0.00341165796164322
"118",-0.0162261839671043
"119",0.0575816047053421
"120",0.0262032842499287
"121",0.0184783982637939
"122",-0.00324215076299605
"123",0.00324215076299605
"124",0.00665392111205598
"125",0.0335933584226744
"126",0.0242849195112402
"127",-0.02311964456874
"128",0.0154086253528449
"129",-0.0232028970796643
"130",0.0187971816878214
"131",0.0293220666563778
"132",-0.00233306997713889
"133",-0.0121259181889801
"134",0.00847542506314891
"135",-0.00234708834217834
"136",-0.0175418142434989
"137",-0.00604463342022044
"138",0.0189701127428048
"139",0.00188679301257721
"140",-0.00832864931727695
"141",-0.00190258809294797
"142",0.0132427209585106
"143",0.00468736210249521
"144",-0.0294222608716357
"145",-0.0252634747884226
"146",0.0182072374976325
"147",0.0120524044859538
"148",0.0135175785091297
"149",0.0182700542593022
"150",0.0199464308643948
