"","x"
"1",0.0107351233594399
"2",-0.0235927600339614
"3",-0.0141559492301324
"4",0.0208270880471546
"5",0.00221385966002074
"6",-0.0233804486440641
"7",-0.00658644216167881
"8",-0.0031952554858532
"9",0.0211486536427721
"10",-0.0015679250608267
"11",0.0251244469913252
"12",0.0162622837986621
"13",-0.0135334713210802
"14",-0.000109009647461189
"15",0.00673622712368438
"16",-0.00151712209419896
"17",0.00465242927363541
"18",0.0121239616068483
"19",0.000319880580645471
"20",-0.0133077731267579
"21",0.0132011576354261
"22",-0.0190522957935246
"23",0.0260646492201961
"24",0.00348782259192371
"25",-0.0100737822374843
"26",0.0111283009474574
"27",-0.00137109128687962
"28",0.0217150196609039
"29",-0.010694178646625
"30",-0.00481323520013488
"31",-0.00178468369242779
"32",-0.0156733061211551
"33",0.0185063178265636
"34",-0.0026228835264468
"35",0.00774386456664233
"36",-0.00135607385304137
"37",-0.00010438958201453
"38",0.015537913592536
"39",0.000719239691935325
"40",0.0106253553789366
"41",0.00415801014866357
"42",0.0202371161982526
"43",0.01564607562928
"44",0.0071991749787399
"45",0.017298144182635
"46",-0.00372262158528169
"47",-0.000286930325721357
"48",0
"49",-9.56617401604021e-05
"50",-0.01067574457654
"51",0.00540020598749358
"52",0.00201758246852268
"53",0.0151453102137413
"54",0.00828473953462261
"55",0.01682743187967
"56",-0.0204906116675225
"57",0.0035694195327558
"58",-0.0187399010505667
"59",0.02853704029555
"60",0.00176260540090567
"61",-0.00334231116081352
"62",0.0217099870563979
"63",0.00833715748940111
"64",-0.014819126594622
"65",0.00702782064715812
"66",0
"67",-0.00812752750285473
"68",0.00210671019066666
"69",0.0165158019073353
"70",0.0362358484540453
"71",0.000780877225050602
"72",-0.0152060956702424
"73",-0.00397053506148115
"74",0.00264877428394961
"75",0.000705156485808267
"76",-0.00476948439903513
"77",-0.000708528946477216
"78",0.00785425208739632
"79",-0.00414006316953408
"80",0.000970488408254866
"81",0.00589090374615431
"82",-0.000701569791119461
"83",-0.014491726617349
"84",-0.0138922243181545
"85",0.0143371631464078
"86",0.00753382690355231
"87",-0.00922564868636844
"88",-0.0238997712818971
"89",-0.0114748585472322
"90",0.00534071251032397
"91",0.019011806539786
"92",-0.0267559219448605
"93",-0.00612701508276992
"94",0.0311694496624568
"95",-0.0219006837049234
"96",-0.00406767686684262
"97",-0.00445641810775399
"98",0.00278758775567844
"99",0.0127237563872127
"100",-0.00247672465274285
"101",0.0051300955310305
"102",0.00945805522679599
"103",-0.000181044627995064
"104",-0.00217509601795207
"105",0.0113668341586575
"106",-0.000717875120563427
"107",0.0168235753922135
"108",-0.0216827588937383
"109",0.00198251844693953
"110",0.0096757608476814
"111",-0.00232080796839984
"112",0.00632490639105399
"113",0.00672628432057376
"114",-0.0013239774209941
"115",-0.0029189353350576
"116",0.0161676485375954
"117",-0.0180295988028796
"118",-0.0311877462841643
"119",-0.0277576419320855
"120",-0.0406337415076505
"121",0.0214352807200644
"122",-0.0337658931775433
"123",-0.00767203484136836
"124",-0.0421856964937706
"125",-0.0646428562620858
"126",0.0212527957371198
"127",-0.0282891792665692
"128",0.0518703526948552
"129",0.0149981687621432
"130",-0.00472863803394485
"131",0.040459594755641
"132",-0.0261325523060401
"133",0.0353956068601184
"134",-0.000701789592190138
"135",-0.000300917801558498
"136",-0.0304550705436868
"137",-0.0102916860365472
"138",0.021604023865275
"139",0.0339799478936151
"140",0.0108141046001222
"141",-0.00549074818041628
"142",-0.011768913962114
"143",0.0335533016286309
"144",-0.0112219422791915
"145",0.0126639035960929
"146",-0.0057803629154991
"147",-0.00261210422792502
"148",0.0212773984472845
"149",-0.00627855943793332
"150",0.00333444790445192
