"","x"
"1",-0.0217547668545621
"2",-0.02575847251352
"3",0.0167836107528214
"4",0.012405396857488
"5",0.0376388514999348
"6",-0.0206605149655172
"7",0.013378125946176
"8",0.0079418021655564
"9",0.00460375689805925
"10",0.00654024568060985
"11",-0.0204155921742268
"12",-0.0338327261826916
"13",-0.00206682815566284
"14",0.0292239621245702
"15",-0.00942133482839047
"16",-0.0101937681895428
"17",0.0329220192670987
"18",-0.012637348095593
"19",-0.0013395849290565
"20",0.00334560365592207
"21",0.00200200267067308
"22",-0.0256597467805775
"23",0.0369293390388084
"24",0.0163455747747423
"25",0.0425325928691085
"26",0.0203021430199906
"27",0
"28",0
"29",0.0722356793550238
"30",-0.020607483684107
"31",-0.00289603445965181
"32",-0.048732161211265
"33",0.021091471810835
"34",-0.0290401532211639
"35",0.0254559199933491
"36",0.00893660996640655
"37",0.0383991329345363
"38",0.00228050269872515
"39",0.0401839778190336
"40",-0.0232439905776509
"41",-0.0481744523031251
"42",-0.0017641874613874
"43",0.0460115659939033
"44",0.0293568575682404
"45",-0.0170662000581201
"46",-0.00445187157082305
"47",-0.00559285574199198
"48",0.00447678419757125
"49",0.0383398545815394
"50",0.00535906963183841
"51",-0.0150783686042661
"52",-0.00544070983011835
"53",0.00326797676461599
"54",0.0220498312196735
"55",0.00371648954455583
"56",0.0142070266443488
"57",-0.0147371088194967
"58",0.00686924761888363
"59",-0.0223651494595805
"60",-0.0250831034692922
"61",-0.00943141526467173
"62",0.032897703507059
"63",0.00269324159564288
"64",0.0133584674148644
"65",-0.0203760400735105
"66",0.0209066848193133
"67",-0.0241622492790796
"68",0.0241622492790796
"69",0.00317796877634624
"70",-0.0138447365805412
"71",-0.00268456537066886
"72",0.0635299481826861
"73",0.0268806627804805
"74",0.0646613033834127
"75",-0.012042757863183
"76",-0.0121895555245857
"77",0.0297419691987377
"78",-0.0468689339915382
"79",-0.028225718064629
"80",0.0238977478561706
"81",0.0129281187720975
"82",0.0239729459274667
"83",0.0283901851148727
"84",0.00719751195329721
"85",-0.0300295539959432
"86",0.00506796753924377
"87",0.0177640745034022
"88",-0.0349139733968302
"89",-0.0381180020546159
"90",-0.0196180887149522
"91",0.0103474685254241
"92",0.072320661579627
"93",-0.0221309170557715
"94",-0.0150308137460602
"95",-0.0109446726572004
"96",-0.00191570939813879
"97",-0.0110871224894655
"98",0.01682327588499
"99",-0.0236326407173424
"100",-0.0122761178315436
"101",-0.0124286959069559
"102",-0.0619073350869348
"103",0.0340079856069186
"104",0.0198631434994123
"105",-0.0411792612236468
"106",-0.075280897928752
"107",-0.00739269787106078
"108",0.070513784327658
"109",-0.00479872954990501
"110",-0.0270872465464818
"111",-0.011599135843352
"112",-0.0151136378100478
"113",0.0633745614273016
"114",-0.0262820168984783
"115",-0.0010875476873986
"116",-0.0231160540534878
"117",0.0307041663439795
"118",-0.0174296351352838
"119",-0.0735164311722603
"120",-0.0761571065425595
"121",-0.0252032726295552
"122",0.00847186559365021
"123",-0.020984376552267
"124",-0.0614947816078062
"125",-0.00423729447551491
"126",0.036822499762069
"127",0.0640694479748798
"128",0
"129",0.0352016232561585
"130",0.0375801797309805
"131",-0.0569134916015344
"132",-0.0417932889119195
"133",0.0169274875217069
"134",0.0102762625573849
"135",-0.020007121047052
"136",-0.0170944333593002
"137",0.0138296573611609
"138",0.0664170694908859
"139",0.0725768127671493
"140",0.0146895296760432
"141",-0.0112804354652702
"142",0.0235436883691111
"143",-0.0128242627362267
"144",-0.0313505298840759
"145",0.0234631650509103
"146",-0.00113186203368354
"147",-0.00510929297680818
"148",0.0734979804713598
"149",0.00422164215382903
"150",-0.0386521544342795
